ws_id,ws_name,next_ws_id,is_available_flag,ws_bay_id
WS-154997,Balchem Corporation,WS-155003,N,D20
WS-154699,Newmont Goldcorp Corporation,WS-154709,Y,D249
WS-152047,Brookline Bancorp,WS-152051,N,B486
WS-152234,Cancer Genetics,WS-152240,Y,B400
WS-155641,Comp En De Mn Cemig ADS,WS-155644,Y,D19
WS-152355,The Stars Group Inc.,WS-152359,Y,B72
WS-153816,Atrion Corporation,WS-153821,Y,B93
WS-151962,Infinera Corporation,WS-151968,Y,B293
WS-152570,LSI Industries Inc.,WS-152578,Y,B457
WS-150833,First Trust China AlphaDEX Fund,WS-150842,N,D471
WS-155854,Ionis Pharmaceuticals,WS-155860,N,B430
WS-154092,iShares Intermediate-Term Corporate Bond ETF,WS-154099,N,B160
WS-152127,Replimune Group,WS-152137,Y,D443
WS-154835,Atlas Financial Holdings,WS-154842,N,D182
WS-152290,Vail Resorts,WS-152297,N,D446
WS-151899,Nuveen High Income 2023 Target Term Fund,WS-151908,Y,D448
WS-153926,Vapotherm,WS-153930,Y,B226
WS-150014,Houlihan Lokey,WS-150019,N,B122
WS-154308,SMART Global Holdings,WS-154312,N,B375
WS-153808,Willis Lease Finance Corporation,WS-153810,N,D218
WS-155980,Ampio Pharmaceuticals,WS-155990,N,B47
WS-151678,Costamare Inc.,WS-151681,N,D23
WS-153316,Northeast Bank,WS-153319,N,B148
WS-155362,James River Group Holdings,WS-155369,Y,D205
WS-154560,Southwest Gas Holdings,WS-154561,N,D177
WS-150690,IDACORP,WS-150691,Y,B225
WS-150099,Nuveen Municipal Credit Income Fund,WS-150106,N,D119
WS-155207,Host Hotels & Resorts,WS-155209,Y,B39
WS-152374,Bright Scholar Education Holdings Limited,WS-152377,N,D469
WS-153665,Facebook,WS-153670,Y,B367
WS-150766,Ferrari N.V.,WS-150774,Y,B2
WS-152938,Acorn International,WS-152939,Y,B222
WS-151738,Spark Energy,WS-151742,N,D434
WS-153806,Seaspan Corporation,WS-153810,Y,B411
WS-153776,Forward Pharma A/S,WS-153780,Y,D307
WS-154181,Ladenburg Thalmann Financial Services Inc.,WS-154185,N,D415
WS-154522,AAON,WS-154528,N,B61
WS-151725,Gabelli Multi-Media Trust Inc. (The),WS-151726,N,D98
WS-150311,IHS Markit Ltd.,WS-150316,Y,D485
WS-150385,SPX FLOW,WS-150393,Y,D81
WS-150552,Huttig Building Products,WS-150560,Y,B471
WS-154577,Elmira Savings Bank NY (The),WS-154586,N,D484
WS-150054,Phillips 66 Partners LP,WS-150064,N,B184
WS-154133,Netfin Acquisition Corp.,WS-154134,Y,D220
WS-155640,Monmouth Real Estate Investment Corporation,WS-155649,N,B70
WS-150132,Zscaler,WS-150141,Y,B166
WS-152763,Invesco BLDRS Europe Select ADR Index Fund,WS-152770,Y,D490
WS-153721,Global Eagle Entertainment Inc.,WS-153725,Y,D404
WS-153859,ChannelAdvisor Corporation,WS-153869,Y,D240
WS-153948,Photronics,WS-153958,N,B466
WS-151137,CenterPoint Energy,WS-151146,N,B456
WS-153652,PriceSmart,WS-153659,Y,B444
WS-150301,Teradata Corporation,WS-150302,Y,D318
WS-155448,Celsion Corporation,WS-155458,Y,B480
WS-155482,Comcast Corporation,WS-155483,N,B329
WS-150561,Blackrock MuniHoldings Fund II,WS-150571,Y,D428
WS-151576,Comstock Mining,WS-151583,Y,D19
WS-151584,Huron Consulting Group Inc.,WS-151587,N,D47
WS-155420,iShares Fallen Angels USD Bond ETF,WS-155429,Y,D300
WS-151160,CatchMark Timber Trust,WS-151164,Y,D81
WS-154869,Staffing 360 Solutions,WS-154874,N,D193
WS-150153,Steelcase Inc.,WS-150156,N,D341
WS-151045,Axonics Modulation Technologies,WS-151051,Y,D204
WS-152111,Aviat Networks,WS-152118,Y,B208
WS-154868,Riverview Financial Corporation,WS-154871,N,D79
WS-150203,The First of Long Island Corporation,WS-150207,Y,B228
WS-154995,Perion Network Ltd,WS-154999,Y,D198
WS-154586,Ryder System,WS-154593,N,B310
WS-154686,DNB Financial Corp,WS-154692,N,D480
WS-155043,Micron Technology,WS-155048,Y,D43
WS-151775,Unilever NV,WS-151776,N,B261
WS-153725,Nicolet Bankshares Inc.,WS-153727,Y,B344
WS-150821,PetMed Express,WS-150828,Y,D310
WS-151844,Amcor plc,WS-151854,Y,D228
WS-152492,Graf Industrial Corp.,WS-152498,N,D408
WS-150748,Yum China Holdings,WS-150751,N,B106
WS-151498,Neurocrine Biosciences,WS-151503,Y,D280
WS-154357,Celgene Corporation,WS-154365,Y,B239
WS-152412,Eventbrite,WS-152422,N,B352
WS-150216,SIRVA,WS-150217,Y,B91
WS-153597,Salesforce.com Inc,WS-153599,Y,B195
WS-150631,Pacer Military Times Best Employers ETF,WS-150636,N,D470
WS-155403,Invesco FTSE RAFI US 1500 Small-Mid ETF,WS-155410,N,D10
WS-155607,Allegro Merger Corp.,WS-155613,Y,B346
WS-154517,Hyster-Yale Materials Handling,WS-154521,Y,D471
WS-151515,Simmons First National Corporation,WS-151518,N,B158
WS-153799,Unum Group,WS-153800,N,B86
WS-152040,Independence Holding Company,WS-152045,N,B6
WS-154477,First Trust Mid Cap Growth AlphaDEX Fund,WS-154483,Y,D171
WS-153599,AMCON Distributing Company,WS-153609,N,B434
WS-152840,Cumberland Pharmaceuticals Inc.,WS-152841,N,D106
WS-155915,Nuveen Select Tax Free Income Portfolio,WS-155920,Y,D468
WS-155387,Verb Technology Company,WS-155389,N,D288
WS-153867,Royce Value Trust,WS-153870,Y,D86
WS-155091,Precipio,WS-155099,Y,D331
WS-155057,Surgery Partners,WS-155066,N,B367
WS-155564,First Trust Low Duration Opportunities ETF,WS-155570,Y,D302
WS-153658,American Homes 4 Rent,WS-153659,Y,B423
WS-154364,Ellomay Capital Ltd.,WS-154374,Y,B81
WS-155267,First Trust IPOX Europe Equity Opportunities ETF,WS-155274,N,D125
WS-154543,Bryn Mawr Bank Corporation,WS-154544,Y,D344
WS-152807,Scorpio Bulkers Inc.,WS-152817,Y,D214
WS-152321,Korea Electric Power Corporation,WS-152324,N,B327
WS-151866,VictoryShares US Discovery Enhanced Volatility Wtd ETF,WS-151872,Y,B470
WS-154622,First Trust BICK Index Fund,WS-154625,Y,D49
WS-152406,Invesco BuyBack Achievers ETF,WS-152407,Y,B277
WS-155894,Crown Holdings,WS-155902,Y,B133
WS-153999,Surgery Partners,WS-154003,N,B197
WS-153182,Advance Auto Parts Inc,WS-153184,N,D442
WS-153783,Gladstone Commercial Corporation,WS-153792,N,D290
WS-155351,ContraFect Corporation,WS-155355,Y,D32
WS-155708,Cypress Semiconductor Corporation,WS-155712,N,D337
WS-155049,Borqs Technologies,WS-155055,Y,B424
WS-152534,Mondelez International,WS-152541,N,B342
WS-152745,MER Telemanagement Solutions Ltd.,WS-152747,Y,B418
WS-150495,iShares S&P Emerging Markets Infrastructure Index Fund,WS-150503,N,D106
WS-150849,Halozyme Therapeutics,WS-150853,Y,B127
WS-152253,Fonar Corporation,WS-152258,Y,B311
WS-154408,Southwest Airlines Company,WS-154409,Y,D373
WS-152140,MVC Capital,WS-152143,N,D65
WS-150688,Knight Transportation,WS-150696,N,D492
WS-152029,Central Puerto S.A.,WS-152036,N,B487
WS-154659,First Trust RBA American Industrial Renaissance ETF,WS-154669,N,D24
WS-150949,First Trust TCW Opportunistic Fixed Income ETF,WS-150955,N,B249
WS-151323,CONSOL Coal Resources LP,WS-151326,Y,B55
WS-152419,CBX (Listing Market NYSE Networks AE,WS-152423,Y,B58
WS-155326,SecureWorks Corp.,WS-155327,Y,B124
WS-152059,Cognizant Technology Solutions Corporation,WS-152065,N,D116
WS-150956,CAE Inc,WS-150961,N,B168
WS-150039,TG Therapeutics,WS-150044,N,D394
WS-151588,Cementos Pacasmayo S.A.A.,WS-151595,Y,B214
WS-154445,First Trust Mid Cap Core AlphaDEX Fund,WS-154448,Y,B230
WS-153590,Eiger BioPharmaceuticals,WS-153597,Y,D16
WS-150335,Nektar Therapeutics,WS-150340,Y,B211
WS-154809,Landmark Bancorp Inc.,WS-154812,Y,D202
WS-151616,Alliance National Municipal Income Fund Inc,WS-151620,N,B412
WS-152620,Fibrocell Science Inc.,WS-152625,Y,B123
WS-153328,Pimco Income Opportunity Fund,WS-153331,N,D333
WS-154870,iShares Core S&P U.S. Growth ETF,WS-154878,N,D231
WS-155308,Townsquare Media,WS-155312,N,B370
WS-153196,Aspen Aerogels,WS-153205,Y,D136
WS-154850,Duff & Phelps Utilities Tax-Free Income,WS-154860,Y,D347
WS-151897,SunPower Corporation,WS-151903,N,D442
WS-152449,Puma Biotechnology Inc,WS-152452,N,B7
WS-154811,Quanex Building Products Corporation,WS-154812,N,D324
WS-153830,Invesco S&P SmallCap Utilities & Communication Services ETF,WS-153833,Y,D153
WS-155047,Lazard World Dividend & Income Fund,WS-155055,Y,D195
WS-151054,Noble Energy Inc.,WS-151055,Y,D218
WS-150726,First Trust Nasdaq Transportation ETF,WS-150730,N,D293
WS-154336,Global X SuperDividend Alternatives ETF,WS-154340,Y,B351
WS-152645,U.S. Gold Corp.,WS-152650,Y,D274
WS-152386,Mimecast Limited,WS-152387,N,D263
WS-154972,Sony Corp Ord,WS-154977,Y,B205
WS-153670,Veritex Holdings,WS-153674,Y,D37
WS-154900,Air Lease Corporation,WS-154905,Y,B66
WS-153626,BELLUS Health Inc.,WS-153629,N,D3
WS-154242,Parker Drilling Company,WS-154251,Y,D345
WS-153069,Kforce,WS-153079,N,B405
WS-152035,NeuBase Therapeutics,WS-152044,Y,B41
WS-150946,HP Inc.,WS-150951,N,D435
WS-153759,Ecolab Inc.,WS-153764,Y,D89
WS-155594,Flaherty & Crumrine Preferred and Income Securitie,WS-155596,N,D291
WS-151631,DHT Holdings,WS-151641,Y,B342
WS-151524,Assertio Therapeutics,WS-151533,Y,B191
WS-155936,South Plains Financial,WS-155940,N,B50
WS-155299,Morphic Holding,WS-155307,Y,D493
WS-152798,SIRVA,WS-152808,Y,B289
WS-152388,Nuveen All Cap Energy MLP Opportunities Fund,WS-152389,N,D300
WS-152378,Banco Santander Brasil SA,WS-152386,N,B397
WS-150172,Houghton Mifflin Harcourt Company,WS-150173,N,B467
WS-151926,Republic First Bancorp,WS-151931,Y,B212
WS-153059,The Alkaline Water Company Inc.,WS-153063,N,B278
WS-153949,Teledyne Technologies Incorporated,WS-153959,N,D360
WS-150439,Ur Energy Inc,WS-150445,Y,D382
WS-152937,Brookfield Asset Management Inc,WS-152941,Y,B170
WS-153744,HCP,WS-153746,Y,B404
WS-155412,eXp World Holdings,WS-155417,Y,D64
WS-150067,Entergy Arkansas,WS-150076,N,D140
WS-153977,ETF Series Solutions Trust Vident International Equity Fund,WS-153986,N,B62
WS-152565,Altaba Inc.,WS-152568,N,D419
WS-154111,New Fortress Energy LLC,WS-154116,Y,D41
WS-154702,Datasea Inc.,WS-154706,Y,B368
WS-150463,Landmark Infrastructure Partners LP,WS-150464,Y,B172
WS-154009,REGENXBIO Inc.,WS-154016,Y,D403
WS-150769,Colliers International Group Inc. ,WS-150779,N,D210
WS-152258,Kiniksa Pharmaceuticals,WS-152265,Y,D430
WS-154436,Herman Miller,WS-154439,N,D261
WS-153442,Templeton Emerging Markets Income Fund,WS-153446,Y,B301
WS-150857,Ranpak Holdings Corp,WS-150860,N,D90
WS-154698,iShares MSCI ACWI Index Fund,WS-154699,N,D414
WS-153401,Connecticut Water Service,WS-153411,Y,B181
WS-153703,Apollo Endosurgery,WS-153704,Y,D325
WS-151758,Issuer Direct Corporation,WS-151766,N,B196
WS-150421,Cowen Inc.,WS-150430,N,D88
WS-152872,Morgan Stanley,WS-152881,Y,D213
WS-155532,Tocagen Inc.,WS-155540,N,D494
WS-154100,MIDSTATES PETROLEUM COMPANY,WS-154102,Y,B93
WS-153407,Towne Bank,WS-153416,Y,D173
WS-154497,Goldman Sachs BDC,WS-154499,N,B363
WS-151593,CDW Corporation,WS-151594,Y,D311
WS-155365,Helen of Troy Limited,WS-155374,N,D221
WS-151701,Newater Technology,WS-151702,Y,B225
WS-153728,Social Capital Hedosophia Holdings Corp.,WS-153735,Y,D73
WS-153233,PhaseBio Pharmaceuticals,WS-153234,Y,D265
WS-152323,W.P. Carey Inc.,WS-152330,Y,B133
WS-152574,ConAgra Brands,WS-152577,Y,B332
WS-151717,G-III Apparel Group,WS-151724,N,B153
WS-153222,Hollysys Automation Technologies,WS-153231,N,D366
WS-153224,Bunge Limited,WS-153228,N,D279
WS-151547,Acme United Corporation.,WS-151549,Y,B90
WS-155193,Blackrock New York Municipal Income Quality Trust,WS-155194,Y,B154
WS-152252,Finjan Holdings,WS-152258,Y,D258
WS-152107,Cresud S.A.C.I.F. y A.,WS-152112,N,D368
WS-153456,Destination Maternity Corporation,WS-153466,N,B429
WS-154930,Switch,WS-154937,Y,D8
WS-152960,Lydall,WS-152969,Y,B77
WS-154711,VICI Properties Inc.,WS-154719,Y,D421
WS-150710,FB Financial Corporation,WS-150719,N,B258
WS-153134,Beazer Homes USA,WS-153140,N,D36
WS-151959,Daseke,WS-151965,Y,D403
WS-155828,Arcus Biosciences,WS-155829,Y,B232
WS-150875,IVERIC bio,WS-150877,Y,D26
WS-151006,Core-Mark Holding Company,WS-151011,Y,D240
WS-155445,Gladstone Commercial Corporation,WS-155453,Y,D418
WS-153948,InfuSystems Holdings,WS-153950,Y,D460
WS-151633,CECO Environmental Corp.,WS-151643,N,B234
WS-155362,Blackrock MuniVest Fund II,WS-155364,Y,D153
WS-151700,PRGX Global,WS-151706,N,B79
WS-155137,First Trust Canada AlphaDEX Fund,WS-155145,Y,D151
WS-155492,Huazhu Group Limited,WS-155502,N,D454
WS-153683,Sunesis Pharmaceuticals,WS-153684,N,B68
WS-154022,American Homes 4 Rent,WS-154025,Y,D104
WS-153808,ContraFect Corporation,WS-153811,Y,D148
WS-152830,BlackRock Strategic Municipal Trust Inc. (The),WS-152837,N,B4
WS-153407,Tuscan Holdings Corp. II,WS-153413,N,D193
WS-152481,Zuora,WS-152486,N,B317
WS-153751,Cellular Biomedicine Group,WS-153759,Y,B326
WS-155163,Ericsson,WS-155172,Y,D177
WS-155178,Graham Corporation,WS-155184,N,B360
WS-154311,USD Partners LP,WS-154314,Y,D492
WS-155464,Vericel Corporation,WS-155474,N,B462
WS-151522,United Bancorp,WS-151526,N,D29
WS-155621,Scholastic Corporation,WS-155629,N,D35
WS-154797,China Pharma Holdings,WS-154802,Y,D88
WS-152807,Grupo Aeroportuario Del Pacifico,WS-152815,Y,B480
WS-151883,Suncor Energy  Inc.,WS-151888,Y,D90
WS-150802,Novanta Inc.,WS-150809,N,D36
WS-155108,Altra Industrial Motion Corp.,WS-155111,Y,D23
WS-154100,The Madison Square Garden Company,WS-154104,Y,D488
WS-150935,Professional Diversity Network,WS-150937,N,B482
WS-154076,FB Financial Corporation,WS-154080,Y,D387
WS-152801,Amira Nature Foods Ltd,WS-152807,N,B333
WS-154404,Urban Tea,WS-154409,N,B389
WS-154390,NL Industries,WS-154395,N,B450
WS-153405,Heron Therapeutics,WS-153406,Y,D314
WS-150651,Kentucky First Federal Bancorp,WS-150655,N,D264
WS-151447,CyrusOne Inc,WS-151455,Y,B481
WS-152890,Campbell Soup Company,WS-152894,N,D156
WS-153767,Enerplus Corporation,WS-153772,N,B494
WS-151234,Safehold Inc.,WS-151242,N,D442
WS-154805,Vivint Solar,WS-154810,Y,B331
WS-152250,First Trust NASDAQ Cybersecurity ETF,WS-152260,N,B122
WS-150706,WisdomTree Interest Rate Hedged High Yield Bond Fund,WS-150716,Y,B467
WS-155641,Western Asset Investment Grade Defined Opportunity Trust Inc.,WS-155646,Y,D221
WS-151467,Eton Pharmaceuticals,WS-151468,Y,B112
WS-151267,Home Federal Bancorp,WS-151277,Y,B260
WS-150168,Veritex Holdings,WS-150172,Y,B368
WS-153721,Eaton Vance NextShares Trust,WS-153728,N,D97
WS-152675,Entegra Financial Corp.,WS-152684,Y,B341
WS-154743,California Resources Corporation,WS-154750,N,B23
WS-150596,Pimco California Municipal Income Fund II,WS-150599,Y,D494
WS-152778,Medley Capital Corporation,WS-152784,N,D64
WS-150975,First Trust India Nifty 50 Equal Weight ETF,WS-150981,N,B258
WS-152323,Chembio Diagnostics,WS-152325,N,B300
WS-153709,Akero Therapeutics,WS-153718,Y,D51
WS-154595,Ritchie Bros. Auctioneers Incorporated,WS-154601,Y,D60
WS-153694,Nektar Therapeutics,WS-153699,N,D460
WS-152637,GEE Group Inc.,WS-152641,Y,D30
WS-153331,Fidus Investment Corporation,WS-153336,Y,B365
WS-153790,South Mountain Merger Corp.,WS-153794,Y,D238
WS-154744,MEI Pharma,WS-154752,N,D324
WS-154350,LogicBio Therapeutics,WS-154355,N,D226
WS-153000,Sleep Number Corporation,WS-153004,Y,B192
WS-151637,KNOT Offshore Partners LP,WS-151638,N,B359
WS-151343,Unity Bancorp,WS-151350,Y,D215
WS-152781,Collier Creek Holdings,WS-152786,N,B36
WS-151764,Domino&#39;s Pizza Inc,WS-151768,N,D345
WS-153578,ServiceSource International,WS-153582,N,D81
WS-150512,Virtus LifeSci Biotech Products ETF,WS-150514,N,B45
WS-150106,John Hancock Hedged Equity & Income Fund,WS-150113,N,D135
WS-151136,Sunworks,WS-151138,N,B294
WS-150376,Blackrock MuniVest Fund II,WS-150382,N,B125
WS-151345,NeoGenomics,WS-151351,Y,D190
WS-150078,Applied DNA Sciences Inc,WS-150083,N,D280
WS-150739,The Michaels Companies,WS-150744,Y,B490
WS-150312,Cambium Networks Corporation,WS-150316,Y,D298
WS-150720,United States Lime & Minerals,WS-150730,Y,B427
WS-151985,First Trust NASDAQ-100- Technology Index Fund,WS-151995,N,B348
WS-150442,Fortinet,WS-150450,Y,D146
WS-155118,Nike,WS-155120,N,B14
WS-150554,Thor Industries,WS-150562,Y,B486
WS-152226,Brookfield DTLA Inc.,WS-152236,Y,B282
WS-154359,FBL Financial Group,WS-154362,N,B24
WS-151575,Collegium Pharmaceutical,WS-151585,Y,B101
WS-154029,Peapack-Gladstone Financial Corporation,WS-154033,N,B445
WS-152202,Zscaler,WS-152206,N,D310
WS-153038,Portland General Electric Company,WS-153047,Y,D14
WS-150273,iShares 7-10 Year Treasury Bond ETF,WS-150280,Y,D80
WS-151181,Aqua America,WS-151183,Y,B255
WS-151408,M.D.C. Holdings,WS-151416,N,D112
WS-154143,Restoration Robotics,WS-154146,N,B213
WS-154027,Diamondrock Hospitality Company,WS-154029,Y,D72
WS-150785,Gladstone Capital Corporation,WS-150794,N,B381
WS-150989,Principal U.S. Small-Cap Multi-Factor Index ETF,WS-150992,Y,B269
WS-153958,Spartan Energy Acquisition Corp,WS-153963,Y,D93
WS-152808,Templeton Global Income Fund,WS-152811,Y,B44
WS-153619,QEP Resources,WS-153622,N,D2
WS-150026,Trex Company,WS-150027,N,B16
WS-152500,Axis Capital Holdings Limited,WS-152502,N,D376
WS-150188,Summit Midstream Partners,WS-150191,Y,D78
WS-155217,Magna International,WS-155224,N,D324
WS-155394,Teradyne,WS-155401,N,B238
WS-150116,National Beverage Corp.,WS-150118,N,B265
WS-153379,The Community Financial Corporation,WS-153383,N,B222
WS-154276,ArcelorMittal,WS-154281,N,B205
WS-151140,PDL BioPharma,WS-151147,Y,D204
WS-154922,M/I Homes,WS-154931,Y,D438
WS-152014,Manhattan Bridge Capital,WS-152021,N,D158
WS-150176,Verastem,WS-150183,Y,D474
WS-150683,FTS International,WS-150687,N,B406
WS-152530,CannTrust Holdings Inc.,WS-152537,N,D500
WS-153167,Mobile Mini,WS-153176,N,B356
WS-154694,ASA Gold and Precious Metals Limited,WS-154703,Y,B72
WS-152818,Big Rock Partners Acquisition Corp.,WS-152824,N,D374
WS-150208,Harmony Gold Mining Company Limited,WS-150211,Y,D242
WS-150815,Itron,WS-150818,Y,D479
WS-155918,Spartan Energy Acquisition Corp,WS-155926,N,B122
WS-153966,New York Times Company (The),WS-153967,Y,D184
WS-153933,Progressive Corporation (The),WS-153937,N,D139
WS-154434,Valtech SE,WS-154444,Y,D127
WS-151685,Arcus Biosciences,WS-151686,N,B130
WS-153894,Universal Technical Institute Inc,WS-153897,Y,D423
WS-150470,Security National Financial Corporation,WS-150474,Y,B154
WS-155454,Ramaco Resources,WS-155458,Y,D230
WS-150284,Select Medical Holdings Corporation,WS-150290,N,B30
WS-152004,AllianzGI Convertible & Income 2024 Target Term Fund,WS-152008,N,B249
WS-152183,Aemetis,WS-152185,N,B224
WS-153267,O2Micro International Limited,WS-153269,Y,D55
WS-150306,Manning & Napier,WS-150311,N,D335
WS-151456,HTG Molecular Diagnostics,WS-151457,Y,B241
WS-152285,Voya Asia Pacific High Dividend Equity Income Fund,WS-152295,N,D94
WS-151057,Colgate-Palmolive Company,WS-151064,Y,B180
WS-151510,DHX Media Ltd.,WS-151514,Y,D471
WS-155018,BridgeBio Pharma,WS-155028,Y,B21
WS-153601,Medigus Ltd.,WS-153608,N,D405
WS-150498,NanoViricides,WS-150505,Y,D52
WS-151698,First Trust Senior Floating Rate 2022 Target Term Fund,WS-151702,Y,D229
WS-153173,Gilat Satellite Networks Ltd.,WS-153182,N,B74
WS-150217,Mellanox Technologies,WS-150222,N,D401
WS-154210,Hollysys Automation Technologies,WS-154218,N,D313
WS-152367,Pembina Pipeline Corp.,WS-152369,Y,D128
WS-150872,Computer Task Group,WS-150876,N,B285
WS-151192,Sundial Growers Inc.,WS-151195,Y,D141
WS-153812,Brighthouse Financial,WS-153822,Y,D261
WS-154343,SL Green Realty Corp,WS-154347,N,D270
WS-155091,J P Morgan Chase & Co,WS-155097,Y,B437
WS-152405,Personalis,WS-152412,Y,B317
WS-154445,Kornit Digital Ltd.,WS-154448,Y,D61
WS-154358,iShares ESG MSCI EM ETF,WS-154361,N,B490
WS-150257,Ally Financial Inc.,WS-150259,Y,D271
WS-153412,ImmuCell Corporation,WS-153422,N,D303
WS-153652,EZCORP,WS-153660,N,D380
WS-151780,Kinsale Capital Group,WS-151788,N,B162
WS-150160,Invesco S&P SmallCap Materials ETF,WS-150170,N,D300
WS-150382,Reebonz Holding Limited,WS-150389,N,B160
WS-155959,Voya Emerging Markets High Income Dividend Equity Fund,WS-155966,N,B188
WS-154945,Community West Bancshares,WS-154951,Y,B76
WS-152027,Sun Communities,WS-152031,Y,D365
WS-152903,Immunomedics,WS-152907,N,D297
WS-154779,Eaton Vance Short Diversified Income Fund,WS-154782,Y,D390
WS-152524,Precision Drilling Corporation,WS-152525,N,B281
WS-154461,Allegiance Bancshares,WS-154469,N,B496
WS-153152,PagSeguro Digital Ltd.,WS-153159,Y,D431
WS-151683,QCR Holdings,WS-151684,N,D256
WS-154862,Imperial Oil Limited,WS-154863,Y,B32
WS-153077,Chesapeake Energy Corporation,WS-153081,Y,B332
WS-153662,HSBC Holdings plc,WS-153670,Y,B243
WS-152802,Brooks Automation,WS-152803,Y,B384
WS-150114,Mueller Industries,WS-150118,N,D202
WS-151083,Firsthand Technology Value Fund,WS-151084,Y,D118
WS-155004,Tantech Holdings Ltd.,WS-155011,N,B304
WS-150031,Compass Diversified Holdings,WS-150040,N,B402
WS-155190,Nam Tai Property Inc.,WS-155193,Y,B438
WS-151942,Calamos Global Dynamic Income Fund,WS-151945,N,B110
WS-151608,Gencor Industries Inc.,WS-151609,N,D243
WS-155128,ClearBridge Large Cap Growth ESG ETF,WS-155131,Y,B398
WS-152664,Best Buy Co.,WS-152673,Y,D415
WS-155409,Azul S.A.,WS-155415,N,B191
WS-155247,Marriott International,WS-155254,N,B89
WS-155555,NeoGenomics,WS-155556,N,D276
WS-153320,Select Medical Holdings Corporation,WS-153328,N,B99
WS-154404,Stereotaxis,WS-154412,N,D457
WS-152363,Signature Bank,WS-152370,Y,D381
WS-152680,Nektar Therapeutics,WS-152690,N,D225
WS-155684,Highland Income Fund,WS-155690,Y,B31
WS-155548,Kraton Corporation,WS-155555,N,B158
WS-153888,Tortoise Power and Energy Infrastructure Fund,WS-153896,N,B483
WS-151472,Victory Capital Holdings,WS-151475,N,D92
WS-150177,Telaria,WS-150179,N,D288
WS-153492,Avaya Holdings Corp.,WS-153493,N,D316
WS-152338,J P Morgan Chase & Co,WS-152340,Y,B262
WS-153212,Johnson Controls International plc,WS-153218,Y,B184
WS-151645,Mogo Inc.,WS-151647,Y,D184
WS-152783,STAAR Surgical Company,WS-152793,Y,D205
